company_fyi,ticker,confidence,status,period,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,ticker_edgar,ticker_yfinance,yf_name,cik,ai_mentioned,ai_evidence,listing_region,benchmark_index,event_study_usable,exclusion_reason
Kape,,NONE,DELISTED,post_genai,2023-07-28,,180.0,,Security,United Kingdom,https://www.pcmag.com/news/tough-times-for-vpns-expressvpn-parent-company-lays-off-30-of-staff,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Homology,,NONE,DELISTED,post_genai,2023-07-28,,,,Healthcare,United States,https://www.bizjournals.com/boston/news/2023/07/28/homology-layoffs-july-2023.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Kape Technologies,,NONE,DELISTED,post_genai,2023-07-30,,200.0,30%,Security,United Kingdom,https://techreport.com/news/cybersecurity-firm-kape-technologies-lay-off-around-200-employees/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Thoughtworks,,NONE,DELISTED,post_genai,2023-08-08,,579.0,5%,Other,United States,https://www.chicagobusiness.com/employment/thoughtworks-cut-hundreds-jobs,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Babylon Health,,NONE,DELISTED,post_genai,2023-08-09,,94.0,,Healthcare,United Kingdom,https://www.fiercehealthcare.com/digital-health/babylon-closes-us-business-lays-employees-after-mindmaze-take-private-deal-collapses,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Shutterfly,,NONE,DELISTED,post_genai,2023-08-10,,246.0,,Manufacturing,United States,https://www.cbsnews.com/minnesota/news/shutterfly-closing-shakopee-plant/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
SecureWorks,,NONE,DELISTED,post_genai,2023-08-14,,300.0,15%,Security,United States,https://techcrunch.com/2023/08/14/secureworks-second-round-layoffs-this-year/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Akili Labs,,NONE,DELISTED,post_genai,2023-09-13,,,40%,Healthcare,United States,https://www.bizjournals.com/boston/news/2023/09/13/akili-interactive-layoffs-september-2023-otc.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Sage Therapeutics copy,,NONE,DELISTED,post_genai,2023-09-15,,290.0,,Healthcare,United States,https://www.bizjournals.com/boston/news/2023/09/15/sage-therapeutics-cambridge-layoffs.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
IronNet,,NONE,DELISTED,post_genai,2023-10-02,2022-09-15,,100%,Security,United States,https://techcrunch.com/2023/10/02/ironnet-founded-by-former-nsa-director-shuts-down-and-lays-off-staff/,EDGAR_exact,,,,1777946.0,0,"[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...ping to defend against cyber threats, and using large datasets and analytics to automate threat intelligence. Its other products were designed to protect critical infra...",UNKNOWN,^GSPC,False,
Sono Motors,,NONE,DELISTED,post_genai,2023-10-02,,,,Transportation,Germany,https://www.linkedin.com/feed/update/urn:li:activity:7114544303233740800/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Juniper Networks,,NONE,DELISTED,post_genai,2023-10-06,,440.0,4%,Hardware,United States,https://www.lightreading.com/finance/juniper-networks-to-layoff-440-employees-at-a-cost-of-59m,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Lending Club,,NONE,DELISTED,post_genai,2023-10-12,,172.0,14%,Finance,United States,https://www.bloomberg.com/news/articles/2023-10-12/lendingclub-plans-to-cut-172-jobs-reports-preliminary-results?embedded-checkout=true,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
MariaDB,,NONE,DELISTED,post_genai,2023-10-12,,84.0,28%,Data,United States,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001929589/000155837023016381/mrdb-20231012x8k.htm,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Hippo Insurance,,NONE,DELISTED,post_genai,2023-10-26,,120.0,20%,Finance,United States,https://www.theinsurer.com/news/hippo-undertakes-another-round-of-job-cuts-impacting-70-roles/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Informatica,,NONE,DELISTED,post_genai,2023-11-01,,545.0,10%,Data,United States,https://www.barrons.com/articles/informatica-buyback-earnings-6cc15b80,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Splunk,,NONE,DELISTED,post_genai,2023-11-01,,500.0,7%,Data,United States,https://www.cnbc.com/2023/11/01/splunk-layoffs-7percent-of-workforce-to-be-cut-ahead-of-cisco-acquisition.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Sarcos,,NONE,DELISTED,post_genai,2023-11-14,,150.0,,Aerospace,United States,https://www.bizjournals.com/pittsburgh/inno/stories/profiles/2023/11/14/sarcos-robotics-to-close-pittsburgh-office.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Markforged,,NONE,DELISTED,post_genai,2023-11-14,,,,Manufacturing,United States,https://www.bizjournals.com/boston/news/2023/11/14/markforged-layoffs-2023-macroeconomic-headwinds.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Singular Genomics,,NONE,DELISTED,post_genai,2023-11-15,,,10%,Healthcare,United States,https://www.genomeweb.com/sequencing/singular-genomics-lays-10-percent-workforce-adjusts-product-roadmap,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Invitae,,NONE,DELISTED,post_genai,2023-12-13,2023-12-14,235.0,15%,Healthcare,United States,https://sfstandard.com/2023/12/19/tech-layoffs-san-francisco-invitae/,EDGAR_exact,,,,1501134.0,0,[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...AI workers hit the therapist’s couch EXCLUSIVE Kids groups say they didn’t know OpenAI was behind their child safety coalition Magic mushrooms sprout on Silicon Valle...,UNKNOWN,^GSPC,False,
Kaspien,,NONE,DELISTED,post_genai,2023-12-19,2023-12-18,,100%,Retail,United States,https://www.geekwire.com/2023/kaspien-a-e-commerce-company-previously-known-as-etailz-is-shutting-down/,EDGAR_exact,,,,795212.0,0,,UNKNOWN,^GSPC,False,
NanoString Technologies,,NONE,DELISTED,post_genai,2024-01-06,2024-01-05,50.0,9%,Healthcare,United States,https://www.geekwire.com/2024/nanostring-technologies-to-cut-9-of-workforce-gets-delisting-warning-from-nasdaq/,EDGAR_exact,,,,1401708.0,0,,UNKNOWN,^GSPC,False,
EVBox,,NONE,DELISTED,post_genai,2024-01-09,,,,Energy,Netherlands,https://news.evbox.com/en-WW/233459-evbox-commences-efficiency-enhancement-program-to-streamline-organization,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
New Work SE,,NONE,DELISTED,post_genai,2024-01-11,,400.0,,Consumer,Germany,https://www.new-work.se/de/newsroom/pressemitteilungen/2024-ad-hoc-2024-11-01,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Jamf,,NONE,DELISTED,post_genai,2024-01-25,,,6%,Other,United States,https://www.streetinsider.com/dr/news.php?id=22671112,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Instacart,,NONE,DELISTED,post_genai,2024-02-13,,250.0,7%,Food,United States,https://www.cnbc.com/2024/02/13/instacart-layoffs-company-to-cut-250-employees-or-about-7percent.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
PropertyGuru,,NONE,DELISTED,post_genai,2024-02-27,,79.0,,Real Estate,Singapore,https://www.theedgesingapore.com/news/company-news/propertyguru-cuts-79-jobs-amid-organisational-changes,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Vacasa,,NONE,DELISTED,post_genai,2024-02-28,,320.0,5%,Travel,United States,https://www.oregonlive.com/business/2024/02/portland-based-vacasa-will-lay-off-another-320-new-year-is-off-to-a-difficult-start.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Fisker,,NONE,DELISTED,post_genai,2024-02-29,,,15%,Transportation,United States,https://techcrunch.com/2024/02/29/fisker-layoffs-cash-going-concern-dealerships/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Ancestry,,NONE,DELISTED,post_genai,2024-03-14,,81.0,6%,Consumer,United States,https://endpts.com/ancestry-cut-6-of-workforce-as-genealogy-giant-struggles-with-subscription-revenue/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Singular Genomics,,NONE,DELISTED,post_genai,2024-03-19,,,20%,Healthcare,United States,https://www.genomeweb.com/business-news/singular-genomics-lay-20-percent-workforce-q4-revenues-41-percent,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Fisker,,NONE,DELISTED,post_genai,2024-04-29,,,,Transportation,United States,https://techcrunch.com/2024/04/29/fisker-layoffs-staff-email-cuts-bankruptcy-sale/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Akili Interactive,,NONE,DELISTED,post_genai,2024-04-30,,,46%,Healthcare,United States,https://investors.akiliinteractive.com/news/news-details/2024/Akili-Announces-Amended-Agreement-with-Shionogi-Shift-in-Corporate-Strategy-and-Release-Date-for-First-Quarter-2024-Financial-Results/default.aspx,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Vacasa,,NONE,DELISTED,post_genai,2024-05-09,,800.0,13%,Travel,United States,https://skift.com/2024/05/09/vacasa-told-employees-about-layoffs-restructuring-and-leadership-changes/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Lucid Motors,,NONE,DELISTED,post_genai,2024-05-24,,400.0,6%,Transportation,United States,https://electrek.co/2024/05/24/lucid-lcid-cuts-us-workforce-by-6-ahead-gravity-ev-launch/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Fisker,,NONE,DELISTED,post_genai,2024-05-29,,,,Transportation,United States,https://techcrunch.com/2024/05/29/fisker-layoffs-workers-restructuring-bankruptcy/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Fisker,,NONE,DELISTED,post_genai,2024-06-18,,,100%,Transportation,United States,https://www.wsj.com/business/autos/electric-vehicle-startup-fisker-files-for-bankruptcy-0a3eb7d6,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
OpenText,,NONE,DELISTED,post_genai,2024-07-03,,1200.0,2%,Data,Canada,https://www.marketwatch.com/story/open-text-to-cut-1-200-jobs-as-part-of-cost-saving-plan-cef1f9a0,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Avaya,,NONE,DELISTED,post_genai,2024-08-01,2023-01-13,180.0,3%,Other,United States,https://www.uctoday.com/unified-communications/avaya-layoffs-theyve-talked-the-talk-now-they-need-to-walk-the-walk/,EDGAR_exact,,,,1418100.0,0,,UNKNOWN,^GSPC,False,
Avaya,,NONE,DELISTED,post_genai,2024-11-06,2023-01-13,,,Other,United States,https://www.uctoday.com/unified-communications/avaya-undergoes-another-round-of-layoffs/,EDGAR_exact,,,,1418100.0,0,,UNKNOWN,^GSPC,False,
Acxiom,,NONE,DELISTED,post_genai,2025-03-19,,130.0,3%,Marketing,United States,https://adage.com/article/agency-news/acxiom-lays-35-staff-more-130-employees/2606146,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
OpenText,,NONE,DELISTED,post_genai,2025-05-06,,1600.0,,Data,Canada,https://betakit.com/opentext-makes-ai-number-one-priority-as-company-slashes-1600-jobs/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Jamf,,NONE,DELISTED,post_genai,2025-07-15,,166.0,6%,Other,United States,https://www.bizjournals.com/twincities/news/2025/07/16/jamf-lays-off-166-employees.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Smartsheet,,NONE,DELISTED,post_genai,2025-10-02,,120.0,,Other,United States,https://www.geekwire.com/2025/smartsheet-cuts-jobs-shortly-after-departure-of-longtime-ceo/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Smartsheet,,NONE,DELISTED,post_genai,2026-02-04,,,,Other,United States,https://www.geekwire.com/2026/smartsheet-layoffs-enterprise-software-giant-cuts-staff/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Lucid Motors,,NONE,DELISTED,post_genai,2026-02-20,,,12%,Transportation,United States,https://techcrunch.com/2026/02/20/lucid-motors-slashes-12-of-its-workforce-as-it-seeks-profitability/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Deliveroo,,NONE,DELISTED,post_genai,2026-02-25,,187.0,,Food,United Kingdom,https://in.investing.com/news/company-news/doordash-closes-deliveroo-operations-in-qatar-and-singapore-93CH-5256077,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
